Time	[ppMek]	[ppErk]	[Raf]	[pRaf]	[TGFbR_Cav]	[TGFbR_EE]	[TGFbR_a]	[TGFbR]	[Smad2n]	[pSmad2n]	[pSmad2]	[Smad2]	[pMek]	[Mek]	[pmTORC1]	[mTORC1]	[pAkt]	[Akt]	[pPI3K]	[PI3K]	[pErk]	[Erk]	[pS6K]	[S6K]	Values[kSmad2Dephos_km]	Values[kSmad2Phos_kcat]	Values[kRafPhosByTGFbR_kcat]	Values[TGFb]	Values[kTGFbOn]	Values[pSmad2Tot]	Values[Smad2Tot]	Values[kSmad2Phos_km]	Values[kTGFbRRecyc]	Values[kTGFbRIntern]	Values[kTGFbOff]	Values[kmTORC1Dephos_km]	Values[kS6KDephos_km]	Values[kMekPhos_ki1]	Values[kMekPhos_km1]	Values[kRafDephosVmax]	Values[kRafDephos_km]	Values[kRafPhos_n]	Values[kRafPhos_Vmax]	Values[kRafPhos_ki]	Values[kRafPhos_km]	Values[GrowthFactors]	Values[kSmad2Dephos_Vmax]	Values[kAktPhos_ki]	Values[kAktPhos_km]	Values[MK2206]	Values[kAktPhos_kcat]	Values[kAktDephos_Vmax]	Values[kAktDephos_km]	Values[kmTORC1Phos_ki]	Values[kmTORC1Phos_km]	Values[Everolimus]	Values[kmTORC1Phos_kcat]	Values[kPI3KPhosByTGFbR_kcat]	Values[kPI3KPhosByTGFbR_km]	Values[kSmad2DephosByErk_kcat]	Values[kSmad2DephosByErk_km]	Values[kmTORC1Dephos_Vmax]	Values[kS6KPhosBymTORC1_km]	Values[kS6KPhosBymTORC1_kcat]	Values[kS6KDephos_Vmax]	Values[kSmad2PhosByAkt_km]	Values[kPI3KDephosByErk]	Values[kSmad2PhosByAkt_kcat]	Values[kRafPhosByTGFbR_km]	Values[kMekDephos_km1]	Values[kMekDephos_Vmax1]	Values[kMekPhos_kcat1]	Values[AZD]	Values[kErkDephos_km1]	Values[kErkDephos_Vmax1]	Values[kErkPhos_km1]	Values[kErkPhos_kcat1]	Values[kPI3KPhosByGF]	Values[kPI3KDephosByS6K]	Values[kRafPhosByPI3K_km]	Values[kRafPhosByPI3K_kcat]
17.5	10.2587	57.197	80.4133	19.5867	10.198	11.8069	1.09273	76.9263	49.8216	6.98616e-29	1.32896	48.8495	24.6909	303.02	10.6736	89.3264	14.7984	85.2016	11.2489	88.7511	114.102	173.001	0.561427	99.4386	60	0.1	265	0.005	0.1	1.32896	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
17.6	10.26	57.2541	80.4125	19.5875	10.2004	11.804	1.0927	76.9268	49.8216	3.34979e-29	1.32782	48.8506	24.6935	303.016	10.6789	89.3211	14.78	85.22	11.2421	88.7579	114.129	172.917	0.561724	99.4383	60	0.1	265	0.005	0.1	1.32782	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
17.7	10.2614	57.3112	80.4117	19.5883	10.2028	11.8011	1.09268	76.9273	49.8216	-4.42241e-29	1.32668	48.8518	24.6961	303.012	10.6842	89.3158	14.7617	85.2383	11.2353	88.7647	114.156	172.833	0.56202	99.438	60	0.1	265	0.005	0.1	1.32668	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
17.8	10.2628	57.3681	80.411	19.589	10.2053	11.7981	1.09266	76.9279	49.8216	-9.4247e-29	1.32555	48.8529	24.6987	303.009	10.6894	89.3106	14.7436	85.2564	11.2285	88.7715	114.183	172.75	0.562314	99.4377	60	0.1	265	0.005	0.1	1.32555	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
17.9	10.2642	57.4249	80.4102	19.5898	10.2077	11.7952	1.09263	76.9284	49.8216	-1.21231e-28	1.32443	48.854	24.7013	303.005	10.6947	89.3053	14.7254	85.2746	11.2218	88.7782	114.209	172.666	0.562607	99.4374	60	0.1	265	0.005	0.1	1.32443	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
18	10.2655	57.4816	80.4094	19.5906	10.21	11.7923	1.09261	76.9289	49.8216	-1.4088e-28	1.3233	48.8552	24.7039	303.001	10.6999	89.3001	14.7074	85.2926	11.215	88.785	114.236	172.583	0.562899	99.4371	60	0.1	265	0.005	0.1	1.3233	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
18.1	10.2669	57.5383	80.4086	19.5914	10.2124	11.7895	1.09259	76.9294	49.8216	-1.47027e-28	1.32219	48.8563	24.7064	302.997	10.7051	89.2949	14.6894	85.3106	11.2083	88.7917	114.262	172.5	0.56319	99.4368	60	0.1	265	0.005	0.1	1.32219	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
18.2	10.2683	57.5948	80.4078	19.5922	10.2148	11.7866	1.09256	76.9299	49.8216	-1.32122e-28	1.32107	48.8574	24.709	302.993	10.7102	89.2898	14.6716	85.3284	11.2017	88.7983	114.288	172.418	0.563479	99.4365	60	0.1	265	0.005	0.1	1.32107	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
18.3	10.2696	57.6512	80.4071	19.5929	10.2172	11.7837	1.09254	76.9305	49.8216	-8.71243e-29	1.31996	48.8585	24.7115	302.989	10.7154	89.2846	14.6538	85.3462	11.195	88.805	114.314	172.335	0.563767	99.4362	60	0.1	265	0.005	0.1	1.31996	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
18.4	10.271	57.7075	80.4063	19.5937	10.2195	11.7809	1.09252	76.931	49.8216	-4.43395e-29	1.31886	48.8596	24.7141	302.985	10.7205	89.2795	14.636	85.364	11.1884	88.8116	114.34	172.253	0.564054	99.4359	60	0.1	265	0.005	0.1	1.31886	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
18.5	10.2723	57.7637	80.4055	19.5945	10.2219	11.778	1.09249	76.9315	49.8216	-2.1235e-29	1.31776	48.8607	24.7166	302.981	10.7256	89.2744	14.6184	85.3816	11.1818	88.8182	114.365	172.171	0.56434	99.4357	60	0.1	265	0.005	0.1	1.31776	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
18.6	10.2737	57.8198	80.4048	19.5952	10.2242	11.7752	1.09247	76.932	49.8216	1.66547e-30	1.31666	48.8618	24.7191	302.977	10.7307	89.2693	14.6008	85.3992	11.1752	88.8248	114.391	172.09	0.564624	99.4354	60	0.1	265	0.005	0.1	1.31666	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
18.7	10.275	57.8757	80.404	19.596	10.2265	11.7724	1.09245	76.9326	49.8216	2.04165e-29	1.31557	48.8629	24.7217	302.973	10.7357	89.2643	14.5834	85.4166	11.1687	88.8313	114.416	172.008	0.564907	99.4351	60	0.1	265	0.005	0.1	1.31557	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
18.8	10.2764	57.9316	80.4032	19.5968	10.2289	11.7695	1.09242	76.9331	49.8216	2.9954e-29	1.31449	48.864	24.7242	302.97	10.7408	89.2592	14.5659	85.4341	11.1621	88.8379	114.442	171.927	0.565189	99.4348	60	0.1	265	0.005	0.1	1.31449	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
18.9	10.2777	57.9874	80.4025	19.5975	10.2312	11.7667	1.0924	76.9336	49.8216	2.39941e-29	1.31341	48.8651	24.7267	302.966	10.7458	89.2542	14.5486	85.4514	11.1556	88.8444	114.467	171.846	0.565469	99.4345	60	0.1	265	0.005	0.1	1.31341	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
19	10.279	58.043	80.4017	19.5983	10.2335	11.7639	1.09238	76.9341	49.8216	1.30434e-29	1.31233	48.8661	24.7292	302.962	10.7507	89.2493	14.5314	85.4686	11.1491	88.8509	114.492	171.766	0.565748	99.4343	60	0.1	265	0.005	0.1	1.31233	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
19.1	10.2804	58.0986	80.4009	19.5991	10.2358	11.7611	1.09235	76.9347	49.8216	1.83571e-29	1.31125	48.8672	24.7317	302.958	10.7557	89.2443	14.5142	85.4858	11.1427	88.8573	114.517	171.685	0.566026	99.434	60	0.1	265	0.005	0.1	1.31125	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
19.2	10.2817	58.154	80.4002	19.5998	10.2381	11.7583	1.09233	76.9352	49.8216	2.13435e-29	1.31019	48.8683	24.7342	302.954	10.7606	89.2394	14.4971	85.5029	11.1362	88.8638	114.542	171.605	0.566303	99.4337	60	0.1	265	0.005	0.1	1.31019	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
19.3	10.283	58.2093	80.3994	19.6006	10.2404	11.7555	1.09231	76.9357	49.8216	2.20802e-29	1.30912	48.8693	24.7366	302.95	10.7656	89.2344	14.4801	85.5199	11.1298	88.8702	114.566	171.525	0.566579	99.4334	60	0.1	265	0.005	0.1	1.30912	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
19.4	10.2843	58.2646	80.3987	19.6013	10.2426	11.7528	1.09228	76.9362	49.8216	2.08811e-29	1.30806	48.8704	24.7391	302.947	10.7705	89.2295	14.4632	85.5368	11.1234	88.8766	114.591	171.445	0.566853	99.4331	60	0.1	265	0.005	0.1	1.30806	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
19.5	10.2857	58.3197	80.3979	19.6021	10.2449	11.75	1.09226	76.9367	49.8216	1.83291e-29	1.30701	48.8715	24.7416	302.943	10.7753	89.2247	14.4463	85.5537	11.117	88.883	114.615	171.366	0.567126	99.4329	60	0.1	265	0.005	0.1	1.30701	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
19.6	10.287	58.3747	80.3972	19.6028	10.2471	11.7473	1.09224	76.9373	49.8216	1.4567e-29	1.30596	48.8725	24.7441	302.939	10.7802	89.2198	14.4295	85.5705	11.1107	88.8893	114.639	171.286	0.567398	99.4326	60	0.1	265	0.005	0.1	1.30596	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
19.7	10.2883	58.4296	80.3964	19.6036	10.2494	11.7445	1.09221	76.9378	49.8216	7.85758e-30	1.30491	48.8736	24.7465	302.935	10.785	89.215	14.4128	85.5872	11.1044	88.8956	114.664	171.207	0.567669	99.4323	60	0.1	265	0.005	0.1	1.30491	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
19.8	10.2896	58.4844	80.3957	19.6043	10.2516	11.7418	1.09219	76.9383	49.8216	6.68745e-31	1.30387	48.8746	24.749	302.932	10.7898	89.2102	14.3962	85.6038	11.0981	88.9019	114.688	171.128	0.567939	99.4321	60	0.1	265	0.005	0.1	1.30387	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
19.9	10.2909	58.539	80.395	19.605	10.2539	11.7391	1.09217	76.9388	49.8216	-5.89311e-30	1.30283	48.8756	24.7514	302.928	10.7946	89.2054	14.3796	85.6204	11.0918	88.9082	114.712	171.05	0.568207	99.4318	60	0.1	265	0.005	0.1	1.30283	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
20	10.2922	58.5936	80.3942	19.6058	10.2561	11.7363	1.09214	76.9394	49.8216	-1.04346e-29	1.3018	48.8767	24.7538	302.924	10.7994	89.2006	14.3632	85.6368	11.0855	88.9145	114.735	170.971	0.568474	99.4315	60	0.1	265	0.005	0.1	1.3018	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
20.1	10.2935	58.6481	80.3935	19.6065	10.2583	11.7336	1.09212	76.9399	49.8216	-1.12533e-29	1.30077	48.8777	24.7563	302.92	10.8041	89.1959	14.3467	85.6533	11.0793	88.9207	114.759	170.893	0.56874	99.4313	60	0.1	265	0.005	0.1	1.30077	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
20.2	10.2948	58.7024	80.3928	19.6072	10.2605	11.7309	1.0921	76.9404	49.8216	-7.13279e-30	1.29975	48.8787	24.7587	302.917	10.8088	89.1912	14.3304	85.6696	11.0731	88.9269	114.783	170.815	0.569005	99.431	60	0.1	265	0.005	0.1	1.29975	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
20.3	10.2961	58.7567	80.392	19.608	10.2627	11.7282	1.09207	76.9409	49.8216	-9.19742e-30	1.29873	48.8797	24.7611	302.913	10.8135	89.1865	14.3142	85.6858	11.0669	88.9331	114.806	170.738	0.569269	99.4307	60	0.1	265	0.005	0.1	1.29873	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
20.4	10.2973	58.8108	80.3913	19.6087	10.2649	11.7255	1.09205	76.9414	49.8216	-1.03771e-29	1.29772	48.8807	24.7635	302.909	10.8182	89.1818	14.298	85.702	11.0607	88.9393	114.829	170.66	0.569531	99.4305	60	0.1	265	0.005	0.1	1.29772	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
20.5	10.2986	58.8648	80.3906	19.6094	10.2671	11.7229	1.09203	76.942	49.8216	-1.06879e-29	1.29671	48.8818	24.7659	302.905	10.8229	89.1771	14.2819	85.7181	11.0546	88.9454	114.852	170.583	0.569793	99.4302	60	0.1	265	0.005	0.1	1.29671	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
20.6	10.2999	58.9187	80.3898	19.6102	10.2692	11.7202	1.09201	76.9425	49.8216	-1.02492e-29	1.2957	48.8828	24.7683	302.902	10.8275	89.1725	14.2659	85.7341	11.0484	88.9516	114.876	170.506	0.570053	99.4299	60	0.1	265	0.005	0.1	1.2957	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
20.7	10.3012	58.9725	80.3891	19.6109	10.2714	11.7175	1.09198	76.943	49.8216	-9.29857e-30	1.2947	48.8838	24.7707	302.898	10.8321	89.1679	14.2499	85.7501	11.0423	88.9577	114.899	170.429	0.570312	99.4297	60	0.1	265	0.005	0.1	1.2947	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
20.8	10.3024	59.0262	80.3884	19.6116	10.2736	11.7149	1.09196	76.9435	49.8216	-8.20517e-30	1.2937	48.8848	24.7731	302.894	10.8367	89.1633	14.234	85.766	11.0362	88.9638	114.921	170.353	0.57057	99.4294	60	0.1	265	0.005	0.1	1.2937	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
20.9	10.3037	59.0798	80.3877	19.6123	10.2757	11.7122	1.09194	76.944	49.8216	-5.89883e-30	1.29271	48.8858	24.7755	302.891	10.8413	89.1587	14.2182	85.7818	11.0302	88.9698	114.944	170.277	0.570827	99.4292	60	0.1	265	0.005	0.1	1.29271	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
21	10.305	59.1333	80.387	19.613	10.2779	11.7096	1.09191	76.9446	49.8216	-2.61691e-30	1.29172	48.8867	24.7778	302.887	10.8459	89.1541	14.2025	85.7975	11.0241	88.9759	114.967	170.2	0.571082	99.4289	60	0.1	265	0.005	0.1	1.29172	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
21.1	10.3062	59.1867	80.3862	19.6138	10.28	11.7069	1.09189	76.9451	49.8216	5.05464e-31	1.29074	48.8877	24.7802	302.884	10.8504	89.1496	14.1868	85.8132	11.0181	88.9819	114.989	170.125	0.571337	99.4287	60	0.1	265	0.005	0.1	1.29074	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
21.2	10.3075	59.2399	80.3855	19.6145	10.2821	11.7043	1.09187	76.9456	49.8216	3.0235e-30	1.28976	48.8887	24.7826	302.88	10.8549	89.1451	14.1712	85.8288	11.0121	88.9879	115.012	170.049	0.57159	99.4284	60	0.1	265	0.005	0.1	1.28976	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
21.3	10.3088	59.293	80.3848	19.6152	10.2842	11.7017	1.09184	76.9461	49.8216	4.34272e-30	1.28878	48.8897	24.7849	302.876	10.8594	89.1406	14.1557	85.8443	11.0062	88.9938	115.034	169.974	0.571843	99.4282	60	0.1	265	0.005	0.1	1.28878	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
21.4	10.31	59.3461	80.3841	19.6159	10.2863	11.6991	1.09182	76.9466	49.8216	3.71895e-30	1.28781	48.8907	24.7873	302.873	10.8639	89.1361	14.1403	85.8597	11.0002	88.9998	115.056	169.898	0.572094	99.4279	60	0.1	265	0.005	0.1	1.28781	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
21.5	10.3112	59.399	80.3834	19.6166	10.2884	11.6965	1.0918	76.9472	49.8216	6.60645e-30	1.28684	48.8916	24.7896	302.869	10.8684	89.1316	14.1249	85.8751	10.9943	89.0057	115.078	169.824	0.572344	99.4277	60	0.1	265	0.005	0.1	1.28684	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
21.6	10.3125	59.4518	80.3827	19.6173	10.2905	11.6939	1.09177	76.9477	49.8216	1.12762e-29	1.28588	48.8926	24.7919	302.866	10.8728	89.1272	14.1096	85.8904	10.9884	89.0116	115.1	169.749	0.572593	99.4274	60	0.1	265	0.005	0.1	1.28588	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
21.7	10.3137	59.5045	80.382	19.618	10.2926	11.6913	1.09175	76.9482	49.8216	1.55281e-29	1.28492	48.8935	24.7943	302.862	10.8772	89.1228	14.0944	85.9056	10.9825	89.0175	115.122	169.674	0.572841	99.4272	60	0.1	265	0.005	0.1	1.28492	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
21.8	10.315	59.5571	80.3813	19.6187	10.2947	11.6888	1.09173	76.9487	49.8216	1.8842e-29	1.28397	48.8945	24.7966	302.858	10.8816	89.1184	14.0792	85.9208	10.9766	89.0234	115.143	169.6	0.573088	99.4269	60	0.1	265	0.005	0.1	1.28397	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
21.9	10.3162	59.6096	80.3806	19.6194	10.2968	11.6862	1.0917	76.9492	49.8216	2.06066e-29	1.28302	48.8954	24.7989	302.855	10.886	89.114	14.0641	85.9359	10.9708	89.0292	115.165	169.526	0.573333	99.4267	60	0.1	265	0.005	0.1	1.28302	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	0	15	1800	50	200	0.239475	25	50	5
